FilmID	ReviewID	SentenceID	Sentence	Label
4	1	1	jedanaesti je dan mjeseca listopada 1975. godine i bliži se vrijeme premijere showa „saturday night“, subverzivnog kasnonoćnog varijetetskog programa pod vodstvom showrunnera lornea michaelsa.	1
4	1	2	pred michaelsom i njegovom trupom komičara i komičarki u usponu stoji nimalo lak zadatak.	1
4	1	3	program uživo od 90 minuta skečeva koji će promijeniti komediju kakvu smo poznavali.	0
4	1	4	zadatak im nimalo ne olakšavaju televizijski producenti nbc-a predvođeni davidom tebetom, disfunkcionalni odnosi između članova trupe, otvorena pobuna scenskih radnika, nesreće i kvarovi te se čini nemogućim da će ova mala grupa mladih komičara dobiti svoje mjesto pod suncem… 	2
4	1	5	„saturday night“ je biografska dramedija s većim naglaskom na komediju nego na dramu koja ima za cilj prikazati kaotične i frenetične događaje netom prije premijere onog što će kasnije postati poznato kao „snl“ koji se i dan-danas emitira te privlači komičare kao što su michael che, colin jost, sarah sherman, bowen yang, kenan thompson te gostujuće zvijezde kao što su ariana grande, coldplay, michael keaton, billie eilish, john mulaney, bill burr, martin short, hozier i mnogi, mnogi drugi.	1
4	1	6	show je stekao svjetsku popularnost i najduže je emitirani varijetetski show na bilo kojoj televiziji s desecima inačica u drugim zemljama, a slavu je stekao zahvaljujući skečevima u kojima su sudjelovali glasovati komičari kao što su dan aykroyd, chevy chase, billy crystal, will ferrell, julia louis-dreyfus, bill hader, chris rock, andy samberg i drugi.	1
4	1	7	rijetko kad ćete naići na televizijsku ili filmsku komediju u kojoj ne sudjeluje bar jedan alumni snl-a.	1
4	1	8	od „the office“ do „brooklyna 99“, od „anchormana“ do „popstar: never stop never stopping“… svaki iole uspješni projekt iz svijeta komedije imao je snl-ovca ispred ili iza kamere.	1
4	1	9	pa opet, danas show slovi kao političko glasilo jedne opcije, ne pretjerano duhovit šou-program i na životu se održava gotovo isključivo zahvaljujući poznatim gostujućim zvijezdama.	2
4	1	10	međutim, komedija će živjeti i dalje, a to pokazuje i ovaj film koji je kronika jednog doba odnosno jedne večeri, večeri u kojoj će se izroditi snl.	1
4	1	11	glumci koji glume glumce koji glume glumce kao i robert downey jr. u filmu „tropska grmljavina“, oni glume likove koji glume likove i tako dobivaju jedan od najtežih zadataka u svijetu komedije, utjeloviti komičare.	1
4	1	12	utjeloviti one koji se trude biti duhoviti, a da pritom to ne forsiraju i da sami ispadnu duhoviti.	1
4	1	13	pa ipak, to im uspijeva i stvaraju jedan malen, ali zabavan presjek vremena u kojem su na snazi još uvijek snažni zakoni o (auto)cenzuri televizijskog sadržaja i kroz nešto manje od 100 minuta prikazuju 90 minuta prije same premijere jednog od najvažnijih događaja u svijetu komedije.	0
4	1	14	odvijajući se u realnom vremenu, film prati velik broj likova, glumaca, glumica, producenata, scenskih radnika, glazbenika i drugih te mu polazi za rukom sve likove okarakterizirati i dati im trodimenzionalnost, podsjećajući nas da iza njih stoje stvarne osobe, velikani svijeta komedije.	0
4	1	15	film obiluje šalama, dosjetkama, fizičkim humorom, preokretima i postiže da, unatoč tome što ih znamo samo 90 minuta, navijamo za tu malu skupinu otpadnika, komičara koji su se drznuli promijeniti svijet.	0
4	1	16	film ni u jednom trenutku ne bježi od tog da je napravljen kao počast snl-u kao takvom i onima koji su stvarali taj program, ali istovremeno prikazuje i njihove mane i greške.	1
4	1	17	na primjer agresivnost, radikalnost, vizionarstvo koje graniči s ludošću, licemjerstvo i slično.	2
4	1	18	posebno je upečatljiv lik lornea michaelsa kojeg glumi labelle, a koji je idejni začetnik ovog revolucionarnog showa.	0
4	1	19	predstavljen je kao pravi pometovski lik, snalažljiv, brz, promišljen, a opet, i on je samo čovjek koji, kao i svi ostali, želi ostaviti svoj pečat u svijetu.	0
4	1	20	međutim, je li on zagrizao prevelik zalogaj?	1
4	1	21	može li komedija stvarno mijenjati svijet?	1
4	1	22	kako to učiniti?	1
4	1	23	je li njegova vizija tek to, vizija.	1
4	1	24	ili tu stvarno postoji ono nešto, nešto zbog čega vrijedi truditi se i dati svijetu taj najbolji lijek, smijeh?	1
4	1	25	kao netko tko iznimno poštuje komediju kao takvu, moj odgovor je, apsolutno da!	0
4	1	26	koliko god svijet išao jednim te istim putem, utabanim stazama, dotle treba ići protiv struje i mijenjati ga, pa makar to značilo da će u nas sumnjati, kao što su sumnjali i u michaelsa.	0
4	1	27	film služi kao svjedok jednog vremena, vremena u kojem su mladi i genijalni ljudi htjeli napraviti nešto svoje, nešto duhovito, nešto kontrakulturno, nešto subverzivno i nešto zbog čega će ih se pamtiti.	0
4	1	28	činimo li i mi to danas ili smo digli ruke od komedije?	3
4	1	29	ako zastanemo i pogledamo programe hrvatskih televizija, vidjet ćemo da nam nasušno treba komedije kao takve.	2
4	1	30	od neduhovitih i blago rečeno loših serija do filmova koji nisu ni sjena komedijama kao što su „maršal“, „kad mrtvi zapjevaju“ i sl. pa do nedostatka satiričnih emisija na mainstream tv kanalima.	2
4	1	31	hrvatima naprosto treba komedije!	1
4	1	32	o tome više jednom drugom prilikom, vratimo se sad ovom izvanrednom filmu koji se već sad može pohvaliti time da je jedan od najbolje napravljenih u 2024. godini i zasigurno će dati vjetar u leđa glumcima u usponu koji su dali svoj obol u ovom filmu na isti način kao što su to učinili oni koji su stvarali snl.	0
4	1	33	imitacija jest najiskrenija forma divljenja, kako kaže oscar wilde, a ovo zasigurno nije tek imitacija, ovo je nešto više.	0
4	1	34	nešto zbog čega vrijedi gledati i praviti filmove koji će svijetu dati ono što mu treba.	0
4	1	35	osmijeh na lice.	0
5	1	1	sažeto rečeno, the wild robot prati izgubljeni automat, rozzum 7134 (lupita nyong’o), dok se budi na nenaseljenom otoku, usvaja gušticu siroče i sprijateljuje se s lukavom lisicom.	1
5	1	2	to je prilično standardna premisa za animirani film za sve uzraste od suredatelja lilo & stitch i kako izdresirati zmaja.	1
5	1	3	međutim, priča (adaptacija serije za mlade čitatelje petera browna) puna je značenja na svakom koraku, od trenutka kada rozzum 7134 (ili skraćeno roz) otvori oči u nepoznatoj divljini, nesigurna kako stigla tamo, ali željna ispuniti svoj program, pronaći i zadovoljiti potencijalne kupce.	0
5	1	4	iako često ugura previše radnje u vrijeme izvođenja koje praktički puca po šavovima, divlji robot svakom trenutku pristupa s promišljenom brigom.	3
5	1	5	bilo da su tihi ili eksplozivni, rezultati se zbrajaju do suza.	0
5	1	6	prvi animirani film chrisa sandersa kao solo redatelja nosi njegove utjecaje u rukavu bez oponašanja njihovog stila.	1
5	1	7	kada i gdje je točno smješten the wild robot namjerno je ostavljeno nejasno, ipak se događa u prirodi.	1
5	1	8	ali njegov svijet u stilu wall-e-ja – utjelovljen u drugim novijim filmovima poput a.i. romansa voli me govori o djelićima čovječanstva koje su kibernetička bića pokupila od svojih stvoritelja, a time i tragove koje je čovječanstvo ostavilo za sobom.	1
5	1	9	odgovor je zabrinjavajući, roz je u biti radilica, čiji osjećaj sebe proizlazi iz izvršavanja korisnih zadataka.	1
5	1	10	međutim, to je dovedeno u pitanje kada naiđe i nauči komunicirati s bebom brightbill (kit connor), te počne ponovno ožičavati svoj m.o. u hodu.	1
5	1	11	ona gotovo postaje brightbillova majka dok živi na periferiji zajednice divljih životinja.	1
5	1	12	rozine izražajne oči objektiva kamere i šareno osvjetljenje koje naglašava njezino kućište uvelike doprinose prožimanju ovog mehaničkog protagonista osjećajem znatiželje.	0
5	1	13	zabavno ga je gledati, ali divlji robot ima i iznenađujuće jeziv smisao za humor.	0
5	1	14	lanac ishrane prirodan je dio života ovih životinja i one žive u stalnoj blizini smrti, ustupajući mjesto šokantno smiješnom nasilju iz crtića.	0
5	1	15	pa ipak, film pronalazi svoje srce u ovom ironičnom tonu.	0
5	1	16	na primjer, majka oposum pinktail s glasom catherine o’hara odgaja svoje bebe sa spoznajom da ih se može pojesti bilo koje sekunde, dok još uvijek gaje osjećaj topline.	3
5	1	17	stvari postaju još sentimentalnije kada središnji zaplet filma izblijedi iz vidokruga.	1
5	1	18	kako se približava zima, jedini način na koji će brightbill preživjeti jest ako ga roz i finn (gore spomenuta lisica, a glas joj je posudio pedro pascal) nauče letjeti… u biti, sljedeći korak u rozinom zadatku majčinstva je pustiti brightbilla da ode kako bi on mogao migrirati zajedno sa svojim guskama, priča o žrtvi koja snažno povlači srce.	3
5	1	19	postoje iznenađujuće složeni slojevi ove naizgled jednostavne radnje, koji se tiču onoga za što je roz stvorena i kako ona to polako nadilazi na izrazito ljudske načine koji je užasavaju.	0
5	1	20	prividna jednostavnost ustupa mjesto brojnim zabavnim zaokretima koji mijenjaju ton divljeg robota, pa čak i njegov žanr.	3
5	1	21	u tom procesu, prolazi kroz svoju gusto upakiranu priču i prolazi pored nekih potencijalno značajnih trenutaka za razmišljanje.	0
5	1	22	ali dok preuzima uzbuđenja i epski zamah akcijskog filma, divlji robot uvijek pronalazi ekspresivne i uzbudljive načine da svoje uzburkane emocije iznese na površinu.	0
5	1	23	vizualno je također prekrasan, odričući se sjaja i fotorealizma u korist stiliziranih tekstura koje kao da su izvučene iz ilustracija u dječjim knjigama ili povremeno, škrabanja bojicama na njihovim marginama.	0
5	1	24	nevjerojatno je maštovit, a čini se da je njegova kamera neprestano u pokretu, pogotovo kada se u filmu the wild robot ne radi samo o pronađenoj obitelji, već i o vezama zajednice.	0
5	1	25	iako sadrži dizajn i elemente priče koji podsjećaju na željeznog diva, avatar jamesa camerona i djela hayaoa miyazakija, sveobuhvatni rezultat sandersova rada je zapanjujuće originalan i duboko dirljiv.	0
5	1	26	više od svega, njegove metafore roditeljstva i priča o različitim vrstama koje pokušavaju pronaći pripadnost, dirljivi trenuci majčinstva stavljeni pod mikroskop uzdižu se uvis.	0
5	1	27	rozino osobno putovanje jednako je uzbudljivo, dok pokušava razumjeti vlastite instinkte koji se razvijaju i seže dalje od njih zamišljena da bude kotačić u komercijalnom stroju, ona završava pomažući u tkanju čitavog društvenog tkiva.	0
5	1	28	ovo zaokružuje drugi podtekst filma, fokusirana analogija za snimanje filmova u hollywoodu i stvaranje umjetnosti unutar studijskog sustava.	1
5	1	29	nije osobito teško povući crtu, rozini mandati dolaze zahvaljujući tvrtki universal dynamics.	1
5	1	30	divljeg robota proizveo je dreamworks, u vlasništvu universal picturesa ali pokazao se neizmjerno isplativim.	0
5	1	31	kao sanders i njegov tim animatora.	1
5	1	32	roz se mora povezati s kolegama neprilagođenima, koristeći alate ovog industrijskog okvira, kako bi stvorila nešto neočekivano i nešto što traje.	1
5	1	33	po mom mišljenju, oni su taj zadatak izvršili vrlo uspješno.	0
5	2	1	temeljen na istoimenoj knjizi ilustratora i pisca petera browna, divlji robot je briljantan animirani uradak studija dreamworks koji je već sada, nakon manje od mjesec dana u kinima postao klasik koji istovremeno šalje jaku poruku i pokazuje kako je moguće – u vremenu kada 3d animacija dominira – kombinirati stilove i osloniti se na nešto drugačije, a da konačni proizvod bude doista izvanredan!	0
5	2	2	dreamworks je dugo godina bio glavni konkurent disneyju, što i nije čudo, jer kad imate hit serijale poput shreka, madagaskara ili kako istrenirati zmaja, nije ni čudo da predstavljate „problem“ najvećem animacijskom studiju u sjedinjenim državama.	1
5	2	3	posljednjih godina, mjesto dreamworksa tiho je preuzeo illumination, mada ne jednako efektno (koliko god njihovi filmovi bili vizualno impresivni i zabavni, nije to ista razina kvalitete), zbog niza razloga, ali nakon loših momaka i nastavka mačka u čizmama iz 2022., potonji koji je bio doista izvanredan, dreamworks se postepeno vraća.	3
5	2	4	ranije ove godine imali smo solidnog kung-fu pandu 4, a divlji robot je animirani film koji je apsolutno poremetio sve.	0
5	2	5	iskreno, mislili smo da će inside out 2 biti neprikosnoveni pobjednik ove godine, film s kojim je disney stvarno „spasio“ box office ovog ljeta i koji je bio više nego dostojan nastavak sjajnom prvom filmu, međutim, onda je došao divlji robot i evo nas tu gdje jesmo.	0
5	2	6	iako je, kako smo rekli u uvodu, divlji robot temeljen na priči, chris sanders je odradio izvanredan posao po pitanju adaptacije priče, a ujedno i režije, jer divlji robot zapravo je njegov projekt; za one koji ne znaju, sanders od ranije potpisuje hitove lilo i stitch te prvi film iz serijala kako istrenirati zmaja.	0
5	2	7	tako da, neupitno se radi o iskusnom filmašu i animatoru koji je sposoban osmisliti priču na način da bude istovremeno i zabavna i složena, a to divlji robot definitivno jest.	0
5	2	8	priča govori o robotu imena rozzum-7134, koji se u filmu skraćeno naziva roz, koji uslijed oluje završava na nenastanjenom otoku na kojem žive samo životinje.	1
5	2	9	i dok su drugi roboti iz „paketa“ uništeni, roz se uspijeva aktivirati te nakon nekog vremena nauči jezik životinja, ali one ju – očekivano – ne prihvaćaju te je doživljavaju kao čudovište.	1
5	2	10	tek kada roz igrom slučaja postane majka gusanu brightbillu i sprijatelji se s lisicom finkom, životinje postepeno počinju mijenjati stav prema njoj.	1
5	2	11	tematski, divlji robot obrađuje niz vrlo važnih pitanja.	1
5	2	12	ono prvo i najočitije je pitanje predrasuda, kako rozinih prema životinjama, tako i njihovih prema roz.	1
5	2	13	međutim, predrasude se obrađuju i kroz priče brightbilla i finka, obojica koji su žrtve predrasuda na svoj način.	1
5	2	14	naravno, film postepeno razbija navedene predrasude, korak po korak, i pokazuje koliko su one glupe u suštini, koliko su nepotrebne, i koliko se i najrazličitije ličnosti mogu – na određen način – spojiti.	0
5	2	15	i kroz taj aspekt, film zapravo gradi svoju emocionalnu komponentnu, jer ne samo da se likovi međusobno povezuju, nego je način na koji te predrasude pucaju prepun humora i bliskosti, što rezonira i prema nama kao gledateljima.	0
5	2	16	predrasude i njihovo razbijanje vode nas, u konačnici, do glavne teme filma, a to je „reprogramiranje“, odnosno ponašanje suprotno programu.	1
5	2	17	i dok mi ljudi često govorimo kako ne možemo promijeniti neke obrasce ponašanja, kako ne možemo postati bolji, film zapravo na briljantan način poentira u tom smislu.	0
5	2	18	i dok se možemo složiti s dr. houseom kada kaže da se ljudi ne mijenjaju, misleći pritom na njihovu core personality, na one osnovne odlike ličnosti koje imamo, slobodna volja koja nam je dana omogućava nam – za razliku od životinja – da promijenimo svoje odluke i svoje ponašanje, što je na temeljnoj razini obrađeno kroz razbijanje predrasuda, a na onoj malo kompleksnijoj kroz promjene koje vidimo kod roz i finka.	0
